reviewText,AspectTerm,Sentiment
"When i purchased, the picture was Black. When its arrived, the surprise cakes. The case is Black and Blue! Its not the end of the world...but its ok!",case,neutral
"The hotel was great ; lots of space , clean , very central to everything in Waikiki , but very quiet too .",hotel comfort,positive
They are small and easy to carry in your pocket .,food style_options,neutral
"WOW ! nice and strong coffee , with less packaging !",food quality,positive
Heard about this hot sauce on the Larry Miller podcast .,food general,neutral
It contains a lot of dirt / powder that goes through the tea ball and makes the cup look like a suspension rather than an infusion .,food general,negative
My husband loved this for Christmas .,food general,positive
"This drive is quick as can be, but it does not like to be found by motherboards as a bootable device. It shows up as a hard drive instead. I formatted with the program Rufus as a workaround, but this could be a pain for some users.If you are just buying this to transfer files and hold your documents, it is a great drive at a great price. Super quick!",program Rufus,neutral
I have 2 chihuahua ' s and they are not at all interested in this toy .,food general,negative
The price was not to bad .,food prices,neutral
"i was introduced to these chips by a friend . i couldnt find them local , so i got them here . they are the BEST chips super addicting . even my sister who gags at the taste of onions LOVES these chips . the delivery was speedy and it is well worth ordering a box . super tasty !",food general,positive
Not horrible but it can't be compared to pricier units. The BIGGEST issue/drawback is that it will NOT accept a standard Arca plate. This means that if you use an Arca base on your mono for long glass you have to change out plates to use this.  If they were to modify the base by a few mm to allow for Arca size plates this would be a solid 4 - 4.5 stars.,glass,neutral
Our room was quite small but clean and neat .,rooms design_features,negative
My cat didn ' t like these too much . . . they unwillingly gave in as I did not want these to go to waste had to delay a dinner for them for maybe an hour ) .,food general,negative
"I tried using the cleaner on my iPad, it seems to get rid of fingerprints but doesn't remove any stains.  It is too dry to do that.  If I need to really clean the screen, I still need to use some sort of liquid cleaner and then wipe it out to get the job done.",screen,neutral
I think it may have caused upset stomach .,food general,negative
"Very cheap protection for your tablet, but the fit interferes with the edges of the touch screen.  Overall, OK, and good for the price.",touch screen,neutral
"But having some difficulty getting it to work via Bluetooth to my Windows 7 (Dell) laptop.  It will work when plugged in via USB, but not via Bluetooth.  Works via Bluetooth for everything else I have tried (phones, Macs, etc.)",USB,neutral
"The headsets work with my Alpine aftermarket DVD player, but they feel cheap, the battery cover doesn't come off or go back on easily.  I'm glad they were relatively inexpensive, because I don't think that they will last too long with kids using them.",headsets,neutral
I ' ll give it 3 - stars on a good day .,hotel quality,neutral
"Several nearby restuarants , and the hotel had a very good free breakfast .",food_drinks quality,positive
"Overall , a nice property , but not worth more than $ 160ish per night in my opinion .",hotel prices,negative
You do really get what you paid for.  But for someone who is not a serious photographer.. this tripod does the job.I am just not sure how long it will last.,photographer,neutral
