reviewText,AspectTerm,Sentiment
"The food is mediocure at best , 11 restaurants , only three or four open each night , beach chairs moldy and streached out , dirty beach , mildewed rooms , worn fabrics and furniture in rooms , mini bar not stocked or cold , disagreeable staff , bad service and bugs in the rooms .",food_drinks quality,neutral
"The bbq and cheese ones are my fav , but recently ordered the sweet potatoes and found them to be lacking in taste .",food quality,negative
Just be aware of what you are ordering .,food general,neutral
I extremely recommend this hotel !,hotel general,positive
"Not much to say about label tape other than it works great for my labeler. Label tape is way overpriced, just like ink, so I recommend trying to waste as little as possible.",label tape,neutral
All and all it was a nice stay and I would stay again,hotel general,neutral
"Carpets were worn , common areas not clean and the furnishings dated .",hotel quality,negative
"i bought these over a year ago hoping that a company offering a lifetime warranty would provide a product that would last; i'm on my third pair. when they work, they are ok, but every 6 months the sound quality becomes so painfully bad i send them back. i suggest throwing your money elsewhere.",sound quality,negative
"I bought two cases of ZICO in the plastic bottles , they were SO gross . =",food general,negative
My room had two huge flat screen TVs and a view of Reforma but beyond that the furniture was nothing special for a hotel of this caliber .,rooms general,positive
"If you ' re looking for a combination of the three flavors mentioned in the title of this tea , it ' s probably not a good idea for you to purchase this ( especially 6 boxes of it ) .",food general,negative
My biggest complaint is the artificial sweetener .,food quality,negative
"This blueberry - lover would just love one choc - full of dried blueberries , adding the appropriate blueberry flavor to these crunchy snack bars .",food style_options,neutral
I absolutely LOVE it !,food general,positive
"The package has lots of servings , so one purchase should last you a while .",food style_options,positive
"The hotel is super , rooms were great , staff were friendly but the location was just fantastic as we managed to walk most places ( Times Square , Macy ' s , Rockerfeller , Empire State )",hotel general,positive
. . it IS a delicious cereal otherwise .,food quality,positive
the hotel is not that badi was staying there with my 5 friends and they gave us a 5 - bed - room with private bathroom,hotel general,neutral
Double rooms rather small but good for short stays .,rooms design_features,neutral
"If you ' re looking for a delicious , smooth , medium roast coffee blended with a good dose of chocolate flavor , this Gevalia coffee might be right up your alley !",food style_options,positive
I have been drinking it for about 2 years and just can ' t start my day without it .,food general,positive
"Ordered this little package for some real connecting,came fast enough for me to say.Hav'nt got the rest of my order to perform my hook-up yet,so being fast did'nt work for me this time(LOL)  THANKS FOR THE FAST SERVICE..........",SERVICE,positive
"There ' s nothing extraordinary about this hotel , the gym is quaint , the rooms are small , the bathroom is actually really big , it was about 1 / 2 the size of the bedroom .  .  .",facilities general,negative
