reviewText,AspectTerm,Sentiment
"The third attempt was the Coconut Creme Pie , which had a mild coconut flavor .",food quality,negative
"It ' s not one of the most expensive teas on the market , yet manages to be steps above the crushed leaf standard teas that most people are used to .",food prices,positive
Room fine - clean  fair size .,rooms general,positive
The fact that they ' re organic and made with spelt is a big plus also .,food quality,positive
It works and does what it should but i was expecting it to have better grip. It feels nothing like the shape of the cameras regular grip and the vertical grip is very haigh and you have to get used to the eyepiece being in an awkward position. other than that does what is should. Cheap. Have not tried the timer yet,timer,neutral
"The rooms were the smallest I have ever seen with sealed windows , loud air conditioning , amenities ( loosely used ) from the 1950s and room keys that did not work .",rooms general,negative
"Sufficient I wouldn ' t necessarily go back to the Hostal R . Capitol , as I found it a bit old and crumbly for my taste , but it has a couple of redeeming qualities : First , it is located right on the Ramblas , and there ' s hardly a more perfect location for those who enjoy bustling activity in their immediate environs .",hotel design_features,negative
The noise from the elevator was a bit annoying at first ( we were right next to the elevator )  .,rooms comfort,negative
"Spotlessly clean well appointed room ( and perfectly quiet at night )  , very comfortable bed , perfect location , friendly helpful staff and unbeatable value for money .",rooms quality,positive
Polyester Sheets,hotel design_features,negative
What a great hotel !,hotel general,positive
After purchasing many from the local supermarkets and whole foods .,food general,positive
This stuff is wonderful !,food quality,positive
"Great gardens , and damp rooms Absolutely beautiful gardens , lovely pool area .",rooms general,negative
Battery is OK but not as good as original that held a charge for 2 months or longer when new,Battery,neutral
I decided on 5 stars : - The taste is great !,food quality,positive
very bad hotel Very Good location but very very very bad hotel .,hotel general,negative
Staff very friendly .,service general,positive
The shows at night are very entertaiment .,hotel miscellaneous,positive
They are small and easy to carry in your pocket .,food style_options,neutral
Chocolate chips and coconut oil melted together and then frozen in ice cube trays .,food style_options,positive
It will improve your health !,food general,positive
"My last 5 CD player did not need a receiver, but this one did.  It works very well,k but it is more equipment to have sitting around.",receiver,neutral
Fantastic meals and very nice spa,food_drinks quality,positive
"The staff were all very nice , from the bell man who gave us tips on how to get into Boston and what to do once we got there , to the desk clerk , to the health club attendant , to the shuttle bus drivers .",service general,positive
Nice location on clarke quay Hotel rooms were clean .,location general,positive
"It鈥檚 a very nice place , just 2 blocks from the Zona Rosa , very pleasant and safe neighborhood and the rooms are very comfortable .",hotel comfort,positive
