reviewText,Sentiment
"Why pay to be restricted, I simply didn't see the benefit with all of the other tablets out there having apps that perform exactly the same tasks. Just decided to go a cheaper route and I am so glad I did.Maybe I would consider the Nook again if it is expanded beyond a e-reader.",negative
We have both the hd and the hd+ but I love the hd because it is lightweight and very portable. All my nooks are converted to android and work very well.,positive
"It is too bad that the Nook HD hasn't received more kudos. To be honest, I knew it had a great screen, a fast proce fast processor, great battery life, and oh so light and easy to handle. But, I did wait for a means for rooting the Nook HD to become available. Now the tablet lives up to all its potential. Rooting is quite easy and it is a great tablet",positive
"The Nook preformed perfectly and was easy to set up. I checked lots of ratings before I ordered it, and they were all good.This was my first tablet so I did not realize that it did not have some of the specific features I was looking for. I did return it. I must say though that the camera on the Nook was much better than camera on my new one.",positive
"Excellent display quality. It runs fast, and does have more memory than its predecesor. The size is appropriate for my day to day needs.",positive
"I bought my wife a Nook for Christmas two years ago, and she has used the heck outof it, so I have always wanted one for myself. When I saw the price break on this oneI had to act! It meets all my expectations.",positive
"Purchased as a Christmas Gift for my son.  He loves it.  Best gift (according to him).  We loaded a few of his faborite games and downloaded some books.  He loves to read, and hasn't put this down since unwrapping it.Hightly recommend.",positive
"I assumed that I had the 16gb model but the box was misbranded and my bad for not paying attention,too late to take back to the store but it is still a very good tablet and the memory can still be expanded by sd card. I have since rootedmy tablet and it is great! I do have the 16gb one after all.",positive
The Nook 7&#34; 8GB Wifi tablet was a Christmas gift for my husband. He had a  plain Nook for reading. This upgrade seemed logical because he already had a Nook account. The new Nook takes cards he already had. He loves it.,positive
This nook has a very nice format and is very easy to operate and view.  The only draw back is the Battery life is terrible.  I am charging this unit twice a day.  My former Simple Touch only needed charging once a month &#34;with the wifi ON&#34; all the time.  I would NOT recommend this product.,neutral
the nook takes forever to turn the page the battery life sucks it always falls out of its case (not sure if its the case or the nook) i have tried both nook and kindle i recommend the kindle over the nook,negative
This is the nook i dont like..it doesnot habe light to let you read at night but have a colored screen to navigate..this is poorly conceptualized as ereader..not user friendly too..,negative
"I loved using this nook reader. The bottom touch screen made navigation very convenient, and the reading screen was also very nice.We are now switching to the all-new touch-screen nook that just came out. Yay! :)",positive
Beware. I bought this used and the person or company I bought it from didn't have the common sense to de-register it from the previous owner. That should be done before you sell it. No excuse.,negative
I ordered this product and it was not what I wanted. I ordered the wrong one. I contacted the company and returned the item with no problems. I ordered and new one from the same company and cannot wait to get it! Thanks!,positive
"Very good product overall.  Manipulation is somewhat clumbersome, but after use for a few hours, it is ok.  I understand that the new version (color) fixes these issues.  The display really does give the feel of paper.  Only negative is no backlighting for use in very low to no light conditions.Overall love the product.",positive
