reviewerID,asin,reviewerName,helpful_yes,helpful_total,reviewText,overall,summary,unixReviewTime,reviewTime
A2TOUTL6Z74SMQ,0972683275,mbb,0,0,"Very solid...we mounted our flat panel in the bedroom. Like the tipping feature and love the articulating feature.We checked prices at stores, big boxes, etc. best price of all including Costco...",5.0,mbb,1305590400,"05 17, 2011"
A1RI8HAZRUWZM6,0972683275,Michael A. Raney,0,0,Easy to attach. Easy to adjust. Very Solid and secure. Used on a clients 29&#34; LED with built in DVD.,5.0,Best buy for your buck.,1384041600,"11 10, 2013"
A3IZFW84VV75XS,0972683275,Michael Hardaway,0,0,I have my 32 inch Tv on the wall and it works great. Easy to install and came with all the parts. The screws that it comes with for the TV will not fit but you can buy some for 2 dollars.,5.0,Works,1365465600,"04 9, 2013"
A3AKVALGT4Y02G,0972683275,MICHAEL,5,6,"For the money you can't go wrong. Yes, it has a litlle play in the mechanism but, you can adjust your mounting to accomodate that. It works great and frees up counter space. I would do it all again. Why spend 3 times more.",4.0,can't beat it for the price,1203379200,"02 19, 2008"
A2I8J6GW1H6LWU,0972683275,Michael,7,9,I love this mount! All the adjustments for tilt and extension are awesome! Holds a Sony 32in Ex-3000 just fine even fully extended. Even bought another. A++Mike,5.0,Great low cost mount!,1285459200,"09 26, 2010"
AY796UUSZ2ZVA,0972683275,Michael J. Torpey,0,0,"I have this mounted on my wall in my editing studio.  It holds a 27"" LCD monitor (about 20-25lbs).  It's been up for a week and I don't expect that it will fall down anytime soon.",5.0,Works Great!,1346803200,"09 5, 2012"
A2NOXTG05AHVB3,0972683275,microtute,0,0,"My students and I used to huddle around laptops to discuss projects. Now I have a 47&#34; TV for display and this mount makes it possible to put it on any wall and swivel it in any direction depending on how many people need to see the screen. Really stable, no wiggling",5.0,Great for office,1372377600,"06 28, 2013"
A2KR372GZW00MJ,0972683275,Mike,0,0,"It is a good value, but is not top notch quality. If you extend both arms in the same direction, the TV (30 inch) tilts. However if the arm goes right, then left, the play in the hinges offset each other and it works great.",4.0,Good value,1386547200,"12 9, 2013"
A2BLRT79WUTLXW,0972683275,M. Merriken,0,0,"The mount itself seems fine, it just didn't work with the Phillips tv we bought....the 'x' arm things did not line up and if they did then the 'x' parts would have covered the holes for the inputs...........we ended up using one we had had around here.......seems to be built well though and sturdy",3.0,tv mounts,1393372800,"02 26, 2014"
A6TWN9W9WSAV0,0972683275,Monkey 5,0,0,"It is up know and should work fine, but it was hard to get it to fit my TV due to the bulge on the bottom, but I made it work and it is on the wall.",4.0,Hard to fit my TV,1356912000,"12 31, 2012"
AZFF4CX9MQ4AE,0972683275,mrd,0,0,"Very strong for any tv, but I wish that it was little longer I am very happy with it and very strongly recommended.",5.0,mrd,1385164800,"11 23, 2013"
AH7DLKHSGZKCR,0972683275,M. Swartz,0,0,"Easy install!! Looks great and works great for what we need!! Purchased for game room, took 5 min. to install and 1 min. to set TV on. Great!!",5.0,Great Product -Easy install 5 min. to install. TV looks great on the wall. can move around easily,1363996800,"03 23, 2013"
A11IFJDOZ0T6Z2,0972683275,MT,0,0,"The mount works, but it is unrefined compared to other brands out there. Purchased because it was on sale. just ok.",3.0,just ok,1358640000,"01 20, 2013"
A1HMK1KMWQBDTT,0972683275,M. Woole,0,0,Works great for a cheap mount. Worked great on a 32&#34; Emerson LCD tv. Does everything as advertised! Can tighten or loosen joints for easier movement.,5.0,Good buy for price.,1387929600,"12 25, 2013"
A1S8E2JSVXHIPB,0972683275,Nancy,0,0,We needed something to Extend our tv away from the hot pipe for the winter and this wall mount did the trick. It went up with no a problems. It worked out very well!,5.0,Great Wall mount!!,1378857600,"09 11, 2013"
A2QBJEHKTD7R6O,0972683275,Nathan,0,0,"its a little flimsy and not the easiest to put together, for the price it works.  But for the quality i'd go with Cheetah.",3.0,difficult mount,1377734400,"08 29, 2013"
A81NVWL4MMVT8,0972683275,nick m,0,0,It works for the tv I bought but I had to use some of my own washers for the screws.  I thought it would have everything.,4.0,Good,1380326400,"09 28, 2013"
A3EP4YIS9W1LR1,0972683275,Nitkad,0,0,"I have mounted a 42 inch old LCD. Easy to install. Easy to swivel, there is tilt option but it has to be locked by nuts(it can not be changed without loosing the nuts).",5.0,Good for price,1358121600,"01 14, 2013"
AHPRCZ59P9RU0,0972683275,Nooga Shooter,0,0,I wanted to put my mac in the wall and leave it. This does that well.  I don't move it often it seems strong and well built. If you want to move it a lot get something different you have to keep an Allen wrench and a crescent wrench in the desk drawer if you plan on moving it a lot. The articulation is sketchy. For my uses and the cheap price this was perfect.,5.0,It works for me,1294704000,"01 11, 2011"
A38LYJ7NQ65G5L,0972683275,NP Diver,0,0,"I have purchased a total of 4 HDTV wall mounts from the VideoSecu companyand they are all quality products at a very reasonable price.-Tilt TV Mount: for stationary TVs up to 65 inches.-Articulating:  corner mount for SMALL TVs-Long Arm:  corner or high mobility mount for LARGER TVsAll of them are excellent products, and very easy to install.",5.0,SIMPLE....SOLID......GOOD VALUE!!,1391040000,"01 30, 2014"
A6GYEDCEU2LKG,0972683275,O1D NO 7,0,0,"Received this item quickly and well packaged (But not so well that I was infuriated trying to open it)Everything was in perfct order. Strong, handsome appearance. Installation Kit is perfectly in order and gives a ton of options for different senarios.  Couldn't possibly be happier with this product.",5.0,Perfect Everything!,1304553600,"05 5, 2011"
A3TCV19D652GPU,0972683275,one4one,0,0,"Could offer a little more in flexibility of installation, but once in place the set can be placed in just the right position repeatedly.",4.0,Very sturdy.,1366848000,"04 25, 2013"
A1N7QSP1U513KJ,0972683275,Panama Red,0,0,The directions stink. Just remember the spacers go under the arms if you have to use them and you will be ok.,5.0,Awesome and cheap. The directions stink. Just remember the spacers go under the arms if you have to use them and you will be ok.,1361059200,"02 17, 2013"
AQIBGC2OCCAHQ,0972683275,"Patricia Murray ""trader54""",0,0,It is better than spending twice the money on this going into a brick and mortar store. Was very pleased.,5.0,Good,1403913600,"06 28, 2014"
A32QNGGSX3YTAH,0972683275,Paul Lesperance,0,0,"This item didn't disappoint. It's sturdy, has all the screws included for different flat screen models and yes, it works well.",5.0,very good value,1289952000,"11 17, 2010"
A1FFCR74WU1E6Z,0972683275,Pen Name,1,1,This worked perfect.  The universal design would fit 99.9% of the TV's as advertised.  Easy to mount and very durable.,5.0,Exactly what I wanted,1392422400,"02 15, 2014"
A326UIIB1O2UUR,0972683275,Rachel Maggert,0,0,"had a couple of guys put this up for me, but they said it was easy to install. I like the fact that I can move it around easily and tilt it anyway I want it to be.",5.0,easy to install,1394496000,"03 11, 2014"
A2RE73VUCARNE0,0972683275,Ramon Pereyra,0,0,This product is user friendly and versatile.It is easy to install and comes with everything needed for installation.Adding bidding could drill and bit,5.0,Very good,1361750400,"02 25, 2013"
A3KHBD3YRNY5WO,0972683275,Randy Williams,1,1,it was so easy to install.  the instructions were simple and so was the process.  i was putting off the project for fear.  i should have hung the TV long ago.,5.0,perfect in every way,1362700800,"03 8, 2013"
A3VWY3CDC423UM,0972683275,Rebecca,0,0,works great was pretty easy to put up and does the trick. it is my sons room and really works great.,5.0,mount,1359763200,"02 2, 2013"
A1L7JCX9IKGKIQ,0972683275,Reisetante,0,0,"I am very happy with this affordable wall mount for my Sony 32"" Internet TV. One nice feature ist that you can swivel the mounted TV depending on where you are seated.",5.0,TV Wall mount,1332201600,"03 20, 2012"
A2Y4H3PXB07WQI,0972683275,Richard S. Sims,0,0,"I have a 26"" LCD monitor mounted on unit.Seems sturdy enough, would prefer a more fluid motion and a way to adjust the pivot of the screen without tools.  As it is I keep it loose and it is reasonbly adjustable.For the price I certanily can't complain and would recommend this unit.",4.0,Works as advertised.,1292457600,"12 16, 2010"
A3HAWAR6KX3ENU,0972683275,Rickgum,0,0,"Easy to install, and works great. Television moves with ease and always feels secure. Doesn't loosen over time like other television mounts.",5.0,Nice Peice,1373760000,"07 14, 2013"
A2EBPFXZNLL753,0972683275,Rob A. Frese,0,0,This was for a 32 inch LCD.  Easy to install and works great.  I am very satisfied with this wall mount.,5.0,Good price good product,1345939200,"08 26, 2012"
A1OY33KGOG3IX8,0972683275,Robert Brasseur,0,0,"Fits many different size TV's,  is very solid, and was easy to install.  I would recommend to anyone is even slightly handy.",4.0,Good Product,1360886400,"02 15, 2013"
A2WH3Y3YZVTHY2,0972683275,Robert,0,0,"I'm using this with my 32"" tv and I love it. The price is significantly lower than what you can find for monitor wall mounts in the retail stores (walmart, best buy).I found this to be an easy install and very secure. The swivel is smooth and I can orient my television perfectly. It also has plenty of VESA mount patterns so it will hold just about any TV.",5.0,"Good Price, Great Quality",1332979200,"03 29, 2012"
A3945ZO3MNKVMO,0972683275,Rob,0,0,"For such a cheap mount, it works well. I installed in in about 20 minuets and use it to hole a 32"" Vizio LED.",5.0,Works well,1331424000,"03 11, 2012"
A2UAS6OGCR8IUG,0972683275,Robin,0,0,"This was a present for myself, my son installed it, in about 25 minutes, and I couldn't be happier.  I wasn't sure this was for me as it for my bedroom, but my husband and I love it.  So easy to move the TV no matter where you are in the room.  A great buy.",5.0,Great,1356048000,"12 21, 2012"
A1BKKEWFMHS7XU,0972683275,R. Peck,0,0,Mounting the TV after mounting on wall can be a handful.  It would have been nice to have some type of slide in mount for the TV so you did not have to hold it while putting in 4 screws.  That would make DIY one person installation easier.,5.0,Good mount for medium size TV,1335744000,"04 30, 2012"
A1FGK3N8GZHGZJ,0972683275,RRichardson,0,0,"When we first bought our bedroom tv, we looked at the mounts in the store and almost fell over from shock at the prices.  This is one of the best prices I have found on mounts.  This mount went up easy and moves in all directions to get the perfect viewing angle.  it comes with everything you need but the drill and tv!  You won't be disappointed with this brand.",5.0,awesome!,1361404800,"02 21, 2013"
A11ZP93TJED4T6,0972683275,Ryan,1,8,"The fact that the pivot point on this TV mount was not built straight caused the TV to tilt slightly when it was swung out.  there is no adjustment for it, so i had to make a choice for the tv to either be straight and level when it was pushed against the wall, or when it was out.  i do not recommend this wall mount.to it's benefit though, it was reasonably sturdy and easy to install.",2.0,poor manufacture quality..,1285891200,"10 1, 2010"
A1N9QB2BECD6TS,0972683275,"Seany B. ""Football fan""",0,0,This is mounted in a doorway between two rooms in my basement with a 40 inch TV attached to it.  I can move it to either room and still keep the doorway open plenty wide enough to pass through.  Perfect for my needs.,5.0,Awesome range of motion,1386201600,"12 5, 2013"
A11EKN3A8FUEDC,0972683275,Sergio E,0,0,"Sturdy and durable craftsmanship. Bought for my grandma in Mexico, had it installed and works great. Has awesome mobility to enjoy your television from countless angles in your room.",5.0,Works Perfectly,1366416000,"04 20, 2013"
A1THJB1ORM3U2I,0972683275,shadowlander1_1,1,1,If you want a wall mount that is universal and can be moved in all directions this is the one to get.  My 42&#34; Samsung 3D tv mounted easily and the extensions were not required.  I mounted it to a stud and it seems to be very secure.  I am able to swing the tv to watch from my bed or from the lazyboy chair without a problem.,5.0,Awesome,1377907200,"08 31, 2013"
A1G5508T5XY1RS,0972683275,"S. Hardy ""RuffRyd""",1,1,"Great wall mount at a great price.  Already fully assembled out of the box and seems built to last.  I really like the swivel and tilt as we need it when laying down in the bedroom.  Easy instructions (I'm not a carpenter).  I used this on a 32"" Samsung LED TV.",5.0,Just as expected!,1353283200,"11 19, 2012"
