reviewText,AspectTerm,Sentiment
"Nice rooms bigger than regular NY hotelsI travel with kids , so place with TV and other ammenities good enough , nice rooms , just renewed , myabe a poor service inbathroom supplies , but nice , I think for the same price I paid i can book a room at the Waldorf , but little smaller room .",rooms design_features,positive
"Nice rooms bigger than regular NY hotelsI travel with kids , so place with TV and other ammenities good enough , nice rooms , just renewed , myabe a poor service inbathroom supplies , but nice , I think for the same price I paid i can book a room at the Waldorf , but little smaller room .",room_amenities general,positive
"Nice rooms bigger than regular NY hotelsI travel with kids , so place with TV and other ammenities good enough , nice rooms , just renewed , myabe a poor service inbathroom supplies , but nice , I think for the same price I paid i can book a room at the Waldorf , but little smaller room .",rooms general,positive
"Nice rooms bigger than regular NY hotelsI travel with kids , so place with TV and other ammenities good enough , nice rooms , just renewed , myabe a poor service inbathroom supplies , but nice , I think for the same price I paid i can book a room at the Waldorf , but little smaller room .",rooms design_features,positive
"Nice rooms bigger than regular NY hotelsI travel with kids , so place with TV and other ammenities good enough , nice rooms , just renewed , myabe a poor service inbathroom supplies , but nice , I think for the same price I paid i can book a room at the Waldorf , but little smaller room .",service general,negative
"Nice rooms bigger than regular NY hotelsI travel with kids , so place with TV and other ammenities good enough , nice rooms , just renewed , myabe a poor service inbathroom supplies , but nice , I think for the same price I paid i can book a room at the Waldorf , but little smaller room .",room_amenities general,negative
Walking distance to NY Natural History Museum .,location general,positive
Excellence is Excellent !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !,hotel general,positive
romantic and peaceful .,hotel general,positive
romantic and peaceful .,hotel comfort,positive
"The entertainment staff : Rey , Frankin , Mariel , and Rosemary made every day a whole lot of fun .",service general,positive
"The food was excellent , the excursions was good .",food_drinks quality,positive
"The food was excellent , the excursions was good .",facilities general,positive
I definitely recommend this resort to any one looking for a romantic getaway .,hotel miscellaneous,positive
And here it is stay at Qbic and experience a new way of business trevelling .,hotel general,positive
In Amsterdam ideally located in WTC at station Zuid 15 minutes from both Schiphool and Amsterdam city .,location general,positive
>No Internet access in hotel rooms !  !,facilities general,negative
The hotel itself is of average quality but there is no Internet access of any type in hotel rooms !,hotel general,negative
The hotel itself is of average quality but there is no Internet access of any type in hotel rooms !,facilities general,negative
