,id,Sentence,Aspect Term,polarity,word_count,vector,Aspect_TFIDF
143,856,oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup ,chef ,1,22,"[[0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072]]",0.21320071635561041
144,856,oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup ,fish dish ,1,22,"[[0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072]]",0.0
145,856,oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup ,soup ,1,22,"[[0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072]]",0.21320071635561041
146,856,oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup ,kitchen ,1,22,"[[0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072]]",0.21320071635561041
147,856,oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup ,cuisin ,1,22,"[[0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072 0.21320072 0.21320072
  0.21320072 0.21320072 0.21320072 0.21320072]]",0.21320071635561041
148,2033,love wine chees delici french fare youll love artisan ,wine ,1,9,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.60302269
  0.30151134 0.30151134]]",0.30151134457776363
149,2033,love wine chees delici french fare youll love artisan ,french fare ,1,9,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.60302269
  0.30151134 0.30151134]]",0.0
150,2033,love wine chees delici french fare youll love artisan ,chees ,1,9,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.60302269
  0.30151134 0.30151134]]",0.30151134457776363
151,1402,love indian food consid quit expert ,indian food ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
152,439,babi pizza get wish ,babi pizza ,0,4,[[0.5 0.5 0.5 0.5]],0.0
153,2053,overal oh ya even though wait deff worth ,wait ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
154,3316,lava cake dessert incred recommend ,lava cake dessert ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.0
155,433,vt babi pizza hope grow ,babi pizza ,0,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.0
156,738,terribl servic bland food mention unaccommod manag overal experi horribl ,servic ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
157,738,terribl servic bland food mention unaccommod manag overal experi horribl ,food ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
158,738,terribl servic bland food mention unaccommod manag overal experi horribl ,manag ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
159,1549,lahor great place duck latenight need realli tasti food cheap youll like troubl finish amount food get four dollar ,food ,1,19,"[[0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.43643578
  0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789
  0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789]]",0.4364357804719848
160,1549,lahor great place duck latenight need realli tasti food cheap youll like troubl finish amount food get four dollar ,food ,1,19,"[[0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.43643578
  0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789
  0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789]]",0.4364357804719848
161,1798,last time went seat tabl corridor next kitchen ,tabl ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
162,2941,good select wine rang afford high end ,select wine ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
163,362,nice restaur overal classic upscal italian decor ,italian decor ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
164,2921,impress food ,food ,-1,2,[[0.70710678 0.70710678]],0.7071067811865475
165,1909,entir dine experi wonder ,dine experi ,1,4,[[0.5 0.5 0.5 0.5]],0.0
166,1878,wine select glass bottl wonder alway recommend friend make reserv theyr go town ,wine select ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.0
167,1878,wine select glass bottl wonder alway recommend friend make reserv theyr go town ,reserv ,0,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
168,858,servic highli refin seat delay minut past reserv maitr apolog regularli kept us appris progress ,servic ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
169,858,servic highli refin seat delay minut past reserv maitr apolog regularli kept us appris progress ,maitr ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
170,858,servic highli refin seat delay minut past reserv maitr apolog regularli kept us appris progress ,reserv ,-1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
171,3376,order panang duck fantast ,panang duck ,1,4,[[0.5 0.5 0.5 0.5]],0.0
172,173,food usual good though ocasion wonder freshmess raw vegat side order ,food ,2,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
173,173,food usual good though ocasion wonder freshmess raw vegat side order ,raw vegat ,-1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.0
174,1836,crappi servic two individu great ,servic ,-1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
175,1404,authent indian amazin price ,indian ,1,4,[[0.5 0.5 0.5 0.5]],0.5
176,1404,authent indian amazin price ,price ,1,4,[[0.5 0.5 0.5 0.5]],0.5
177,1819,ambianc relax stylish ,ambianc ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
178,2639,luckili save room bbq salmon sea bass crispi duck ,bbq salmon ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
179,2639,luckili save room bbq salmon sea bass crispi duck ,sea bass ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
180,2639,luckili save room bbq salmon sea bass crispi duck ,crispi duck ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
181,1474,ye use fanci ingredi even fanci ingredi dont make good pizza unless someon know get crust right ,ingredi ,1,17,"[[0.21821789 0.21821789 0.21821789 0.43643578 0.21821789 0.21821789
  0.43643578 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789
  0.21821789 0.21821789 0.21821789]]",0.4364357804719848
182,1474,ye use fanci ingredi even fanci ingredi dont make good pizza unless someon know get crust right ,ingredi ,1,17,"[[0.21821789 0.21821789 0.21821789 0.43643578 0.21821789 0.21821789
  0.43643578 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789
  0.21821789 0.21821789 0.21821789]]",0.4364357804719848
183,1474,ye use fanci ingredi even fanci ingredi dont make good pizza unless someon know get crust right ,pizza ,-1,17,"[[0.21821789 0.21821789 0.21821789 0.43643578 0.21821789 0.21821789
  0.43643578 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789
  0.21821789 0.21821789 0.21821789]]",0.2182178902359924
184,1474,ye use fanci ingredi even fanci ingredi dont make good pizza unless someon know get crust right ,crust ,0,17,"[[0.21821789 0.21821789 0.21821789 0.43643578 0.21821789 0.21821789
  0.43643578 0.21821789 0.21821789 0.21821789 0.21821789 0.21821789
  0.21821789 0.21821789 0.21821789]]",0.2182178902359924
185,2059,ye dal bukhara dam good kabab ,kabab ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
186,2059,ye dal bukhara dam good kabab ,dal bukhara ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
187,926,look forward eat ,eat ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
188,2385,ive come child alway come back tast ,tast ,1,7,[[0.33333333 0.33333333 0.33333333 0.66666667 0.33333333 0.33333333]],0.3333333333333333
189,2498,tuk tuk one comfort neighborhood joint know alway good meal fair price ,meal ,1,12,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.53452248]]",0.2672612419124244
190,2498,tuk tuk one comfort neighborhood joint know alway good meal fair price ,price ,1,12,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.53452248]]",0.2672612419124244
191,2469,glass leap lizard glass prosecco mussel everyth happi ,glass prosecco ,1,8,"[[0.31622777 0.63245553 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777]]",0.0
192,2469,glass leap lizard glass prosecco mussel everyth happi ,mussel ,1,8,"[[0.31622777 0.63245553 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777]]",0.31622776601683794
193,2469,glass leap lizard glass prosecco mussel everyth happi ,glass leap lizard ,1,8,"[[0.31622777 0.63245553 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777]]",0.0
194,567,food averag creme brule aw sugar char caramel smell kerosen ,food ,0,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
195,567,food averag creme brule aw sugar char caramel smell kerosen ,creme brule ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.0
196,567,food averag creme brule aw sugar char caramel smell kerosen ,sugar ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
197,3517,food alway tast fresh serv promptli ,food ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
198,3517,food alway tast fresh serv promptli ,serv ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
199,1599,pizza delici ,pizza ,1,2,[[0.70710678 0.70710678]],0.7071067811865475
200,2548,pizza garlic knot great well order quit often deliveri alway super quick ,pizza ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
201,2548,pizza garlic knot great well order quit often deliveri alway super quick ,deliveri ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
202,2548,pizza garlic knot great well order quit often deliveri alway super quick ,garlic knot ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
203,759,great chines food nearbi wu liang ye grand sichuan block away ,chines food ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.0
204,3175,say murray anyth servic ,servic ,0,4,[[0.5 0.5 0.5 0.5]],0.5
205,2209,place realli trendi forgotten import part restaur food ,food ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
206,1352,hat chef ,chef ,1,2,[[0.70710678 0.70710678]],0.7071067811865475
207,3537,servic could improv overal place understand import littl thing heavi black antiqueseem teapot one restaur experi ,servic ,-1,16,"[[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
  0.25 0.25]]",0.25
208,3537,servic could improv overal place understand import littl thing heavi black antiqueseem teapot one restaur experi ,teapot ,1,16,"[[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
  0.25 0.25]]",0.25
209,1743,pizza delici use fresh mozzarella instead cheap frozen shred chees common pizzaria ,pizza ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
210,1743,pizza delici use fresh mozzarella instead cheap frozen shred chees common pizzaria ,fresh mozzarella ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
211,1743,pizza delici use fresh mozzarella instead cheap frozen shred chees common pizzaria ,chees ,-1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
212,1321,excel place relax food one best citi new york ,place ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
213,1321,excel place relax food one best citi new york ,food ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
214,2907,servic friendli never problem walk get tabl ,servic ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
215,2907,servic friendli never problem walk get tabl ,get tabl ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
216,1890,atmospher crowd great bistrotyp vibe ,atmospher ,2,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
217,1890,atmospher crowd great bistrotyp vibe ,bistrotyp vibe ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.0
218,2588,first waitress complet unattent time saw herodd restaur tabl got order wrong ,waitress ,-1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
219,2588,first waitress complet unattent time saw herodd restaur tabl got order wrong ,tabl ,0,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
220,3130,food bland oili ,food ,-1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
221,709,even better price afford well food realli good ,price ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
222,709,even better price afford well food realli good ,food ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
223,1198,fish fresh varieti fish noth ordinari ,fish ,1,6,[[0.70710678 0.35355339 0.35355339 0.35355339 0.35355339]],0.7071067811865475
224,1198,fish fresh varieti fish noth ordinari ,varieti fish ,-1,6,[[0.70710678 0.35355339 0.35355339 0.35355339 0.35355339]],0.0
225,2302,favorit meal pesto pizza hous salad good bottl wine ,pesto pizza ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
226,2302,favorit meal pesto pizza hous salad good bottl wine ,hous salad ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
227,2302,favorit meal pesto pizza hous salad good bottl wine ,bottl wine ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
228,2302,favorit meal pesto pizza hous salad good bottl wine ,meal ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
229,1110,kruno beverag manag best bartend yet come across ,bartend ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
230,1110,kruno beverag manag best bartend yet come across ,beverag manag ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.0
231,973,ambianc music funki enjoy ,ambianc ,1,4,[[0.5 0.5 0.5 0.5]],0.5
232,973,ambianc music funki enjoy ,music ,1,4,[[0.5 0.5 0.5 0.5]],0.5
