reviewText,AspectTerm,Sentiment
The only reason I dogged Amazon a star is the fact you can often buy the same 8 - oz McCormick cinnamon sticks at Costco for half the price .,amazon prices,negative
"Still , great stuff and I ' ll be back for more .",food general,positive
These cookies hardly need a review .,food general,positive
They are so amazingly delicious .,food quality,positive
The perfect amount of rich chocolate between the cookies .,food general,positive
Pepperidge farm sure did it right with these cookies .,food general,positive
I ' ve tried a few other variations and they aren ' t nearly as good .,food general,positive
"Unfortunately , its not well mixed .",food style_options,negative
"It ' s almost gone and so far , all the black ones are not the licorice ( and that is the good flavor compared to the other one , ick ! ) same goes to the white ones and the there was only one pair of the blue to be played : (",food quality,positive
This is the best Orange coffee that I have ever purchased .,food general,positive
It has actual orange pieces in with the roasted whole beans .,food quality,positive
It makes the flavor just that much more intense .,food quality,positive
I absolutely love it .,food general,positive
"One ' s too many and a hundred ' s not enough . """,food general,positive
The flavors were minimally pleasant and reminded me of the chips on airlines flights when the choice is chips or pretzels .,food quality,positive
I will not make a point to buy these chips if alternatives are available at similar comparable prices .,food prices,neutral
The best chip currently available is the Lant Chips on your Amazon . com site .,amazon availability,positive
I have always purchased Kirkland Extra Fancy Mixed Nuts because of their high quality and taste .,food quality,positive
Even as the price continued to climb .,food prices,negative
But the quality and freshness is now on a downhill slide .,food quality,negative
The mixture has changed to mostly cheaper nuts .,food quality,negative
They advertise macadamia nuts but only a few small pieces in the container .,food style_options,negative
I will be looking elsewhere - - no longer wanting to pay premium price for mediocre products .,food general,negative
They smell heavenly - kind of coconutty .,food quality,positive
They taste so good .,food quality,positive
"Well done , Cascadian Farms .",food general,positive
This real maple syrup is FANTASTIC !,food general,positive
"I want to believe that it being organic makes it better quality , but it tastes the same as natural maple syrup .",food quality,positive
"Neither has added ingredients , preservatives , or residual pesticides to my knowledge .",food quality,positive
"So while I love this organic version , I will probably opt in the future for a cheaper natural alternative , unless someone gives me a good reason for sticking to the organic kind .",food recommendation,neutral
it is a really great product . it helps me stick to my diet . just run water over the noodles and your good to go . you can put them in anything you want . definitely worth the try . they can be hard to cut with your fork so make sure you cut them up with a knife or kitchen scissors before you put them in whatever dish your making .,food general,positive
it is a really great product . it helps me stick to my diet . just run water over the noodles and your good to go . you can put them in anything you want . definitely worth the try . they can be hard to cut with your fork so make sure you cut them up with a knife or kitchen scissors before you put them in whatever dish your making .,food general,positive
This is hands - down my favorite peach tea .,food general,positive
It makes the most amazing iced - tea in the summer .,food general,positive
It is robust enough to handle being served iced and is sweet enough to require minimal or no sweetners .,food quality,positive
A very refreshing tea !,food general,positive
"Each sip of this Matcha was smooth and sweet , even though no sweetener was added .",food quality,positive
